Report,Timeframe,Period,Type,Geography,Current Year Week Ending,ASP Current Year,Total Bulk and Bags,4046,4225,4770,TotalBagged,Sml Bagged,Lrg Bagged,X-Lrg Bagged,Unknown Bag Size
Category,Weekly,19,Organic,New Orleans/Mobile,2024/05/12,1.32566112,16188.55537,229.7663133,0,0,15958.78906,15958.78906,0,0,0
Category,Weekly,18,Organic,New Orleans/Mobile,2024/05/05,1.197104642,21485.68448,374.696797,0,0,21110.98768,21110.98768,0,0,0
Category,Weekly,17,Organic,New Orleans/Mobile,2024/04/28,1.209121537,19365.8663,315.0387851,0,0,19050.82751,19050.82751,0,0,0
Category,Weekly,16,Organic,New Orleans/Mobile,2024/04/21,1.220664172,18306.48535,269.0338027,1.001443883,0,18036.45011,18036.45011,0,0,0
Category,Weekly,15,Organic,New Orleans/Mobile,2024/04/14,1.198477787,18573.07648,400.9496325,2.83500005,0,18169.29184,18169.29184,0,0,0
Category,Weekly,14,Organic,New Orleans/Mobile,2024/04/07,1.164082675,20285.97065,284.4984362,61.81229575,0,19939.65992,19939.65992,0,0,0
Category,Weekly,13,Organic,New Orleans/Mobile,2024/03/31,1.13439473,19036.29741,162.2547817,99.63672187,0,18774.4059,18774.4059,0,0,0
Category,Weekly,12,Organic,New Orleans/Mobile,2024/03/24,1.050270683,20288.89591,288.6186173,0,0,20000.27729,20000.27729,0,0,0
Category,Weekly,11,Organic,New Orleans/Mobile,2024/03/17,1.077145219,20869.2401,248.4988023,28.00199826,0,20592.7393,20590.95073,0,0,1.788569954
Category,Weekly,10,Organic,New Orleans/Mobile,2024/03/10,1.075609766,20287.8374,392.8808379,43.35247733,0,19851.60409,19850.0084,0,0,1.595684959
Category,Weekly,9,Organic,New Orleans/Mobile,2024/03/03,1.07072513,18319.09839,494.4402282,30.62530369,0,17794.03286,17792.55992,0,0,1.472939962
Category,Weekly,8,Organic,New Orleans/Mobile,2024/02/25,1.042351148,19954.92321,247.4417125,25.61462088,0,19681.86688,19680.27119,0,0,1.595684959
Category,Weekly,7,Organic,New Orleans/Mobile,2024/02/18,1.049604964,19465.95369,312.7853457,53.95275364,0,19099.21559,19097.76018,0,0,1.455404963
Category,Weekly,6,Organic,New Orleans/Mobile,2024/02/11,1.047498595,18325.87045,280.8247381,25.54357595,0,18019.50213,18018.01166,0,0,1.490474962
Category,Weekly,5,Organic,New Orleans/Mobile,2024/02/04,1.073413298,19436.34061,209.2612626,51.04294696,0,19176.0364,19174.51086,0,0,1.525544961
Category,Weekly,4,Organic,New Orleans/Mobile,2024/01/28,1.044768098,22134.70295,319.3482238,25.50177918,0,21789.85295,21787.64354,0,0,2.209409943
Category,Weekly,3,Organic,New Orleans/Mobile,2024/01/21,1.06091359,18518.12408,258.3473078,17.80918008,0,18241.96759,18239.74065,0,0,2.226944943
Category,Weekly,2,Organic,New Orleans/Mobile,2024/01/14,1.074379698,16946.29436,444.6957101,54.2881804,0,16447.31047,16445.04846,0,0,2.262014942
Category,Weekly,1,Organic,New Orleans/Mobile,2024/01/07,1.071435657,18912.46105,261.3687316,20.20908063,0,18630.88324,18628.7089,0,0,2.174339944
Category,Weekly,52,Organic,New York,2024/12/29,1.659965594,146501.4637,11101.80318,8064.811039,0,127334.8495,116130.3147,0,0,11204.53476
Category,Weekly,51,Organic,New York,2024/12/22,1.567491071,179887.2607,18995.64612,7354.879815,0,153536.7348,139206.0166,3.15,0,14327.56816
Category,Weekly,50,Organic,New York,2024/12/15,1.584839176,194067.4474,17011.61959,8142.755289,0,168913.0725,158099.4603,0,0,10813.61223
Category,Weekly,49,Organic,New York,2024/12/08,1.594231726,171468.1024,9524.161527,10584.41786,0,151359.523,140520.9256,0,0,10838.59749
Category,Weekly,48,Organic,New York,2024/12/01,1.601525663,163569.2915,8672.281287,8596.100883,0,146300.9093,131634.8187,0,0,14666.09061
Category,Weekly,47,Organic,New York,2024/11/24,1.621572007,168926.8,10122.37241,8821.3081,0,149983.1195,134726.9147,0,0,15256.20472
Category,Weekly,46,Organic,New York,2024/11/17,1.666167322,179590.0809,9931.343713,12170.44421,0,157488.293,145348.1809,0,0,12140.11207
Category,Weekly,45,Organic,New York,2024/11/10,1.724730113,204385.2415,10798.4958,20034.79969,0,173551.946,162539.8838,4.806731844,0,11007.25545
Category,Weekly,44,Organic,New York,2024/11/03,1.684348222,179316.8956,10872.91479,11855.37127,0,156588.6095,145964.4181,0,0,10624.19147
Category,Weekly,43,Organic,New York,2024/10/27,1.656126989,173517.95,9321.153428,9381.636005,0,154815.1606,144576.2226,0,0,10238.93798
Category,Weekly,42,Organic,New York,2024/10/20,1.55601002,176250.1571,7073.576709,8684.108732,0,160492.4716,150106.1145,0,0,10386.35714
Category,Weekly,41,Organic,New York,2024/10/13,1.699610208,156077.375,7475.629714,9161.372482,0,139440.3728,130533.272,0,0,8907.100764
Category,Weekly,40,Organic,New York,2024/10/06,1.684374688,169462.4782,7060.394198,10380.50835,0,152021.5756,142216.481,0,0,9805.094647
Category,Weekly,39,Organic,New York,2024/09/29,1.69713213,169957.9827,7941.690742,8574.880356,0,153441.4116,144532.9974,0,0,8908.414194
Category,Weekly,38,Organic,New York,2024/09/22,1.685721457,180407.6017,9574.88616,8488.019759,0,162344.6958,150509.9982,0,0,11834.69763
Category,Weekly,37,Organic,New York,2024/09/15,1.689017378,181489.2243,8949.81673,8343.123583,0,164196.284,152787.4499,0,0,11408.83408
Category,Weekly,36,Organic,New York,2024/09/08,1.589050685,191620.3687,9153.248482,9692.092555,0,172775.0276,159050.5839,995.00625,0,12729.43747
Category,Weekly,35,Organic,New York,2024/09/01,1.633610433,175844.1848,8884.141393,9747.143009,0,157212.9004,140340.5908,4677.35625,0,12194.95335
Category,Weekly,34,Organic,New York,2024/08/25,1.676184604,161515.5775,6843.320194,9478.101674,0,145194.1556,135138.7361,716.625,0,9338.794539
Category,Weekly,33,Organic,New York,2024/08/18,1.699360083,162562.3301,8296.120288,10938.82144,0,143327.3884,133856.0319,0,0,9471.356527
Category,Weekly,32,Organic,New York,2024/08/11,1.675238592,175984.8335,8893.419371,10340.26893,0,156751.1452,144542.4827,0,0,12208.66251
Category,Weekly,31,Organic,New York,2024/08/04,1.637046468,171876.9414,7659.141184,9817.983692,0,154399.8165,142488.5894,0,0,11911.22704
Category,Weekly,30,Organic,New York,2024/07/28,1.614458471,169636.9239,8912.902371,8282.744781,0,152441.2767,143507.5073,0,0,8933.76938
Category,Weekly,29,Organic,New York,2024/07/21,1.590628774,172070.1045,8709.548722,9971.014337,0,153389.5415,143757.9304,0,0,9631.611081
Category,Weekly,28,Organic,New York,2024/07/14,1.54717256,167023.9621,6209.335885,9294.543747,0,151520.0825,135180.4163,0,0,16339.66615
Category,Weekly,27,Organic,New York,2024/07/07,1.603809455,168866.2276,4821.517227,12275.34024,0,151769.3701,132219.4194,0,0,19549.95073
Category,Weekly,26,Organic,New York,2024/06/30,1.5549964,195925.9424,7621.273785,9613.159732,0,178691.5089,156272.8126,0,0,22418.69624
Category,Weekly,25,Organic,New York,2024/06/23,1.521616987,209283.3752,9285.048986,10840.20767,0,189158.1185,163230.1612,0,0,25927.95726
Category,Weekly,24,Organic,New York,2024/06/16,1.504115723,206507.3053,4984.320348,11199.19789,0,190323.7871,165347.3191,0,0,24976.46803
Category,Weekly,23,Organic,New York,2024/06/09,1.449160478,227136.7715,8902.956127,11810.18555,0,206423.6298,177502.4048,0,0,28921.22503
Category,Weekly,22,Organic,New York,2024/06/02,1.48917399,205165.3516,7733.350422,12516.79443,0,184915.2068,158323.2485,0,0,26591.95825
Category,Weekly,21,Organic,New York,2024/05/26,1.506554336,206225.8576,11379.58935,11018.05908,0,183828.2092,156614.6272,4.825640488,0,27208.75633
Category,Weekly,20,Organic,New York,2024/05/19,1.578840354,190922.3678,17695.8415,11606.03586,0,161620.4905,137163.3135,0,0,24457.17697
Category,Weekly,19,Organic,New York,2024/05/12,1.424700345,268257.9486,14697.73603,13850.07088,0,239710.1417,199056.697,4.818668532,0,40648.62605
Category,Weekly,18,Organic,New York,2024/05/05,1.358322199,272115.2407,25362.58374,11087.12434,0,235665.5326,195196.0429,0,0,40469.48964
Category,Weekly,17,Organic,New York,2024/04/28,1.293176619,258949.7104,6928.753048,9360.701361,4.674586387,242655.5814,200212.9338,4.826013994,0,42437.82162
Category,Weekly,16,Organic,New York,2024/04/21,1.291175166,261634.5202,6134.783786,11293.32468,0,244206.4118,209454.6799,0,0,34751.73189
Category,Weekly,15,Organic,New York,2024/04/14,1.289118282,259384.7686,5908.644495,12260.1682,0,241215.9559,205412.2861,0,0,35803.66983
Category,Weekly,14,Organic,New York,2024/04/07,1.244139231,259170.0644,4424.918699,12340.65145,0,242404.4943,207850.5988,0,0,34553.89551
Category,Weekly,13,Organic,New York,2024/03/31,1.262007506,241482.1242,4981.832385,10430.63156,0,226069.6602,189799.4774,0,0,36270.18283
Category,Weekly,12,Organic,New York,2024/03/24,1.183596979,252893.4649,5434.33311,8233.368059,0,239225.7638,201543.4177,0,0,37682.34606
Category,Weekly,11,Organic,New York,2024/03/17,1.207944331,274242.9898,6278.936287,9434.363214,0,258529.6903,213650.3984,0,0,44879.29189
Category,Weekly,10,Organic,New York,2024/03/10,1.195162784,275764.4627,5612.1684,9799.981353,0,260352.313,219172.5868,0,0,41179.72621
Category,Weekly,9,Organic,New York,2024/03/03,1.23310509,235213.4193,4834.010323,11429.79988,0,218949.6091,189807.509,0,0,29142.10012
Category,Weekly,8,Organic,New York,2024/02/25,1.199407696,250806.4513,4851.587437,12445.64775,1.487292976,233507.7288,198436.3243,0,0,35071.40446
Category,Weekly,7,Organic,New York,2024/02/18,1.179089051,255545.9313,4901.961431,11688.66493,0,238955.3049,193122.6612,0,0,45832.64371
Category,Weekly,6,Organic,New York,2024/02/11,1.236367431,250722.1083,4056.234687,12862.29761,0,233803.576,191454.9291,0,0,42348.64683
Category,Weekly,5,Organic,New York,2024/02/04,1.19294162,240792.7732,5892.367601,8849.520092,0,226050.8855,193179.6154,0,0,32871.27007
Category,Weekly,4,Organic,New York,2024/01/28,1.161903927,246457.2066,5144.418744,8038.270292,90.01089089,233184.5067,197213.184,0,0,35971.32269
Category,Weekly,3,Organic,New York,2024/01/21,1.250714767,238423.5938,5039.127604,10227.83244,0,223156.6338,163650.5914,0,0,59506.04235
Category,Weekly,2,Organic,New York,2024/01/14,1.283913131,215032.734,5417.969522,11243.35351,0,198371.411,159299.6199,0,0,39071.79116
Category,Weekly,1,Organic,New York,2024/01/07,1.240198894,233591.7613,5919.889929,11233.59564,0,216438.2757,184578.1386,0,0,31860.13715
Category,Weekly,52,Organic,Omaha,2024/12/29,1.224076694,7231.732012,317.2258711,280.2296145,0,6634.276527,6608.160684,0,0,26.11584306
Category,Weekly,51,Organic,Omaha,2024/12/22,1.352164222,7260.638695,517.4973224,330.5861536,0,6412.555219,6412.555219,0,0,0
Category,Weekly,50,Organic,Omaha,2024/12/15,1.350784752,7563.637123,639.7565275,395.4777195,0,6528.402876,6528.402876,0,0,0
Category,Weekly,49,Organic,Omaha,2024/12/08,1.354458277,8003.839884,659.3174455,309.9997086,0,7034.52273,7034.52273,0,0,0
Category,Weekly,48,Organic,Omaha,2024/12/01,1.385806962,6416.983696,496.578491,242.7239248,0,5677.68128,5677.68128,0,0,0
Category,Weekly,47,Organic,Omaha,2024/11/24,1.367879762,7146.811553,575.0868291,236.5291268,0,6335.195597,6335.195597,0,0,0
Category,Weekly,46,Organic,Omaha,2024/11/17,1.391290378,7329.512152,593.3024614,225.3386647,0,6510.871026,6510.871026,0,0,0
Category,Weekly,45,Organic,Omaha,2024/11/10,1.374575746,7769.258426,555.8265244,238.9680708,0,6974.46383,6974.46383,0,0,0
Category,Weekly,44,Organic,Omaha,2024/11/03,1.408622257,6262.733409,500.5364111,237.0974547,0,5525.099543,5525.099543,0,0,0
Category,Weekly,43,Organic,Omaha,2024/10/27,1.440545894,7133.240842,787.0509539,322.7678186,0,6023.42207,6023.42207,0,0,0
Category,Weekly,42,Organic,Omaha,2024/10/20,1.386823663,7780.17545,599.1243294,273.3358724,0,6907.715248,6907.715248,0,0,0
Category,Weekly,41,Organic,Omaha,2024/10/13,1.423676072,7778.721014,706.6977817,108.2392611,0,6963.783971,6963.783971,0,0,0
Category,Weekly,40,Organic,Omaha,2024/10/06,1.464042011,7756.144567,579.8708233,268.357115,0,6907.916629,6907.916629,0,0,0
Category,Weekly,39,Organic,Omaha,2024/09/29,1.462996478,6697.791662,586.50117,206.7488514,0,5904.54164,5904.54164,0,0,0
Category,Weekly,38,Organic,Omaha,2024/09/22,1.473349488,7612.241571,692.65576,225.4331475,0,6694.152663,6694.152663,0,0,0
Category,Weekly,37,Organic,Omaha,2024/09/15,1.468577301,7391.482181,629.6879585,311.7922977,0,6450.001925,6450.001925,0,0,0
Category,Weekly,36,Organic,Omaha,2024/09/08,1.394238631,8607.466529,602.9858255,292.635493,0,7711.84521,7711.84521,0,0,0
Category,Weekly,35,Organic,Omaha,2024/09/01,1.359758426,7062.174795,428.7808043,296.0870113,0,6337.30698,6337.30698,0,0,0
Category,Weekly,34,Organic,Omaha,2024/08/25,1.382105921,6724.29818,511.5031658,360.4356876,0,5852.359327,5852.359327,0,0,0
Category,Weekly,33,Organic,Omaha,2024/08/18,1.381619935,6006.171396,522.2807685,371.77764,0,5112.112988,5112.112988,0,0,0
Category,Weekly,32,Organic,Omaha,2024/08/11,1.347701399,6179.887615,487.7821194,341.1934216,0,5350.912074,5350.912074,0,0,0
Category,Weekly,31,Organic,Omaha,2024/08/04,1.372249519,6531.911046,480.6877509,410.2691401,0,5640.954155,5640.954155,0,0,0
Category,Weekly,30,Organic,Omaha,2024/07/28,1.346764758,5440.686766,469.7503712,295.5898162,0,4675.346579,4599.746579,0,0,75.6
Category,Weekly,29,Organic,Omaha,2024/07/21,1.389122621,6117.359878,601.4708937,401.7709435,0,5114.118041,4562.868041,0,0,551.25
Category,Weekly,28,Organic,Omaha,2024/07/14,1.353262436,6786.820086,726.9613726,319.2606172,0,5740.598096,5271.248096,0,0,469.35
Category,Weekly,27,Organic,Omaha,2024/07/07,1.323910471,8727.050264,812.0011264,500.7433043,0,7414.305833,7165.455833,0,0,248.85
Category,Weekly,26,Organic,Omaha,2024/06/30,1.532475158,20421.4842,720.9818972,423.4417712,0,19277.06053,19043.96053,0,0,233.1
Category,Weekly,25,Organic,Omaha,2024/06/23,1.421424829,23785.69987,765.0064233,415.6175471,0,22605.0759,22573.5759,0,0,31.5
Category,Weekly,24,Organic,Omaha,2024/06/16,1.398589023,23807.17435,743.0700583,356.2992409,0,22707.80505,22692.05505,0,0,15.75
Category,Weekly,23,Organic,Omaha,2024/06/09,1.386754183,24189.50135,695.7700246,329.3723734,0,23164.35895,23164.35895,0,0,0
Category,Weekly,22,Organic,Omaha,2024/06/02,1.413617462,21486.79049,702.6413939,340.595312,0,20443.55379,20443.55379,0,0,0
Category,Weekly,21,Organic,Omaha,2024/05/26,1.410855476,23115.49842,493.0573374,296.5425666,0,22325.89852,22303.84852,0,0,22.05
Category,Weekly,20,Organic,Omaha,2024/05/19,1.396858116,22321.11322,473.874945,230.6730196,0,21616.56526,21251.16526,0,0,365.4
Category,Weekly,19,Organic,Omaha,2024/05/12,1.398623299,25713.02062,460.6984954,298.0257765,0,24954.29635,24491.24635,0,0,463.05
Category,Weekly,18,Organic,Omaha,2024/05/05,1.370031733,23849.74924,416.365863,312.2984023,0,23121.08498,22906.88498,0,0,214.2
Category,Weekly,17,Organic,Omaha,2024/04/28,1.379008416,23196.05718,372.0279253,253.7290853,0,22570.30017,22025.35017,0,0,544.95
Category,Weekly,16,Organic,Omaha,2024/04/21,1.367147856,25467.85632,467.7966981,349.2996338,0,24650.75998,24023.90998,0,0,626.85
Category,Weekly,15,Organic,Omaha,2024/04/14,1.313121202,24895.84115,532.4462855,273.2257695,0,24090.16909,23636.56909,0,0,453.6
Category,Weekly,14,Organic,Omaha,2024/04/07,1.245694864,25118.3349,670.5352026,296.5929463,0,24151.20675,23625.15675,0,0,526.05
Category,Weekly,13,Organic,Omaha,2024/03/31,1.225668981,25872.76447,589.7851962,178.4963245,0,25104.48295,24528.03295,0,0,576.45
Category,Weekly,12,Organic,Omaha,2024/03/24,1.21575643,25296.60195,478.006717,321.4212366,0,24497.174,24005.774,0,0,491.4
Category,Weekly,11,Organic,Omaha,2024/03/17,1.227033404,25022.24578,476.7842392,326.5879913,0,24218.87355,23657.41314,0,0,561.46041
Category,Weekly,10,Organic,Omaha,2024/03/10,1.208589388,23925.37105,560.622562,264.9818632,0,23099.76662,22532.08822,0,0,567.678405
Category,Weekly,9,Organic,Omaha,2024/03/03,1.19869094,23079.43675,644.6565448,282.1320135,0,22152.64819,21613.37197,0,0,539.27622
Category,Weekly,8,Organic,Omaha,2024/02/25,1.157851212,10692.40815,566.0441551,239.7245299,0,9886.639469,9369.361064,0,0,517.278405
Category,Weekly,7,Organic,Omaha,2024/02/18,1.0664529,7813.09891,511.2808078,259.5865913,0,7042.231511,6565.962746,0,0,476.268765
Category,Weekly,6,Organic,Omaha,2024/02/11,1.094686733,6946.302479,571.5589547,243.1715141,0,6131.57201,5557.638335,0,0,573.933675
Category,Weekly,5,Organic,Omaha,2024/02/04,0.986542468,9177.126658,470.8726421,213.7225257,0,8492.531491,8019.382906,0,0,473.148585
Category,Weekly,4,Organic,Omaha,2024/01/28,1.054287361,7444.116858,436.3491187,179.9866274,0,6827.781112,6237.791782,0,0,589.98933
Category,Weekly,3,Organic,Omaha,2024/01/21,1.03180534,7393.45963,396.6833693,246.3135737,0,6750.462687,6264.415902,0,0,486.046785
Category,Weekly,2,Organic,Omaha,2024/01/14,1.144397876,6616.709247,644.1613056,274.8963058,0,5697.651636,4997.389941,0,0,700.261695
Category,Weekly,1,Organic,Omaha,2024/01/07,1.1009648,7020.377742,484.2664174,265.53066,0,6270.580665,5652.256245,0,0,618.32442
Category,Weekly,52,Organic,Orlando,2024/12/29,1.502823439,35211.93971,192.9176126,149.2050004,0,34869.8171,34869.8171,0,0,0
Category,Weekly,51,Organic,Orlando,2024/12/22,1.463446192,40229.69109,178.8730641,160.0200036,0,39890.79802,39890.79802,0,0,0
Category,Weekly,50,Organic,Orlando,2024/12/15,1.466073757,39845.9934,163.5985819,167.475,0,39514.91982,39514.91982,0,0,0
Category,Weekly,49,Organic,Orlando,2024/12/08,1.513426906,37049.6042,212.8458553,189.2100008,0,36647.54835,36647.54835,0,0,0
Category,Weekly,48,Organic,Orlando,2024/12/01,1.519369686,32800.58509,187.744526,141.6450006,0,32471.19556,32471.19556,0,0,0
Category,Weekly,47,Organic,Orlando,2024/11/24,1.544649543,37594.57141,156.1177674,150.4649982,0,37287.98864,37287.98864,0,0,0
Category,Weekly,46,Organic,Orlando,2024/11/17,1.536557335,40443.03248,206.1194336,189.1050009,0,40047.80804,40047.80804,0,0,0
Category,Weekly,45,Organic,Orlando,2024/11/10,1.590278579,37981.83704,134.7930151,269.2199996,0,37577.82402,37577.82402,0,0,0
Category,Weekly,44,Organic,Orlando,2024/11/03,1.680293609,38232.15576,212.1934472,204.5399982,0,37815.42231,37815.42231,0,0,0
Category,Weekly,43,Organic,Orlando,2024/10/27,1.672569589,36185.32392,218.7525894,114.7649992,0,35851.80633,35851.80633,0,0,0
Category,Weekly,42,Organic,Orlando,2024/10/20,1.690805386,32136.30749,182.1977774,122.9549984,0,31831.15471,31831.15471,0,0,0
Category,Weekly,41,Organic,Orlando,2024/10/13,1.78191466,29873.65914,213.9170302,111.5099993,0,29548.23211,29548.23211,0,0,0
Category,Weekly,40,Organic,Orlando,2024/10/06,1.78849965,38847.76569,227.6833269,204.3300004,0,38415.75236,38415.75236,0,0,0
Category,Weekly,39,Organic,Orlando,2024/09/29,1.727707265,37865.18188,211.211023,136.6049996,0,37517.36586,37517.36586,0,0,0
Category,Weekly,38,Organic,Orlando,2024/09/22,1.787127415,36958.04812,193.2122278,151.8300004,0,36613.00589,36613.00589,0,0,0
Category,Weekly,37,Organic,Orlando,2024/09/15,1.74154085,35966.56864,174.771623,169.7850008,0,35622.01202,35622.01202,0,0,0
Category,Weekly,36,Organic,Orlando,2024/09/08,1.670267138,38134.20229,165.637294,185.5349988,0,37783.03,37783.03,0,0,0
Category,Weekly,35,Organic,Orlando,2024/09/01,1.730933497,33406.53355,297.7139679,154.7699986,0,32954.04958,32954.04958,0,0,0
Category,Weekly,34,Organic,Orlando,2024/08/25,1.714166418,31896.15611,386.7126036,158.3399992,0,31351.10351,31351.10351,0,0,0
Category,Weekly,33,Organic,Orlando,2024/08/18,1.811416427,30611.37576,331.7760071,171.5699976,0,30108.02976,30108.02976,0,0,0
Category,Weekly,32,Organic,Orlando,2024/08/11,1.856408252,28593.96584,472.5001803,179.1299964,0,27942.33566,27942.33566,0,0,0
Category,Weekly,31,Organic,Orlando,2024/08/04,1.783030938,29829.16663,426.1303704,235.5150012,0,29167.52126,29167.52126,0,0,0
Category,Weekly,30,Organic,Orlando,2024/07/28,1.786064583,30023.13732,465.9495257,170.4150012,0,29386.7728,29386.7728,0,0,0
Category,Weekly,29,Organic,Orlando,2024/07/21,1.749246041,30538.09286,416.8183409,186.2699976,0,29935.00452,29935.00452,0,0,0
Category,Weekly,28,Organic,Orlando,2024/07/14,1.777409256,33811.53391,565.2078297,282.3449976,0,32963.98108,32963.98108,0,0,0
Category,Weekly,27,Organic,Orlando,2024/07/07,1.712323113,34092.21758,600.1623299,160.2300004,0,33331.82525,33331.82525,0,0,0
Category,Weekly,26,Organic,Orlando,2024/06/30,1.703696407,37175.03347,613.4293877,158.3399982,0,36403.26408,36403.26408,0,0,0
Category,Weekly,25,Organic,Orlando,2024/06/23,1.51044254,38585.37017,622.0316851,146.3699986,0,37816.96849,37816.96849,0,0,0
Category,Weekly,24,Organic,Orlando,2024/06/16,1.516625194,37739.73534,393.4106038,140.8049984,0,37205.51974,37205.51974,0,0,0
Category,Weekly,23,Organic,Orlando,2024/06/09,1.423789326,45248.93601,445.6820016,132.7200006,0,44670.534,44670.534,0,0,0
Category,Weekly,22,Organic,Orlando,2024/06/02,1.503838668,39371.9448,373.8178906,163.275004,0,38834.85191,38834.85191,0,0,0
Category,Weekly,21,Organic,Orlando,2024/05/26,1.459796648,44679.2438,484.0586131,194.9850008,0,44000.20018,44000.20018,0,0,0
Category,Weekly,20,Organic,Orlando,2024/05/19,1.462462974,39952.49651,327.377019,132.6150002,0,39492.50449,39492.50449,0,0,0
Category,Weekly,19,Organic,Orlando,2024/05/12,1.471491934,36218.71561,336.172162,212.100004,0,35670.44344,35670.44344,0,0,0
Category,Weekly,18,Organic,Orlando,2024/05/05,1.34960206,46484.56368,292.3048194,143.2199976,0,46049.03887,46049.03887,0,0,0
Category,Weekly,17,Organic,Orlando,2024/04/28,1.32378282,51860.22512,312.9366382,223.65,0,51323.63848,51323.63848,0,0,0
Category,Weekly,16,Organic,Orlando,2024/04/21,1.270218369,48343.41729,309.7171797,245.4900012,0,47788.21011,47788.21011,0,0,0
Category,Weekly,15,Organic,Orlando,2024/04/14,1.409292927,37215.58124,299.621207,181.3350008,0,36734.62503,36734.62503,0,0,0
Category,Weekly,14,Organic,Orlando,2024/04/07,1.34552578,46982.34999,376.7705434,169.9950006,0,46435.58445,46435.58445,0,0,0
Category,Weekly,13,Organic,Orlando,2024/03/31,1.295075419,48146.10764,400.8483532,174.1949976,0,47571.06429,47571.06429,0,0,0
Category,Weekly,12,Organic,Orlando,2024/03/24,1.255456798,50506.48975,475.660259,151.0950001,0,49879.73449,49879.73449,0,0,0
Category,Weekly,11,Organic,Orlando,2024/03/17,1.267955352,47364.5276,303.158984,178.9032973,0,46882.46532,46880.24343,0,0,2.221896612
Category,Weekly,10,Organic,Orlando,2024/03/10,1.276532323,44826.56047,1338.56144,238.7699996,0,43249.22903,43247.24675,0,0,1.982280311
Category,Weekly,9,Organic,Orlando,2024/03/03,1.142489491,49559.13675,456.1541159,173.4599988,0,48929.52264,48927.69284,0,0,1.82979721
Category,Weekly,8,Organic,Orlando,2024/02/25,1.140956821,51836.04255,385.930201,178.0800024,0,51272.03234,51270.05006,0,0,1.982280311
Category,Weekly,7,Organic,Orlando,2024/02/18,1.135733288,55551.25461,443.6115371,141.1199996,0,54966.52307,54964.71506,0,0,1.80801391
Category,Weekly,6,Organic,Orlando,2024/02/11,1.129811572,47443.79859,417.6488236,185.0100008,0,46841.13976,46839.28818,0,0,1.85158051
Category,Weekly,5,Organic,Orlando,2024/02/04,1.175600203,51057.70277,454.2945788,157.500001,0,50445.90819,50444.01304,0,0,1.89514711
Category,Weekly,4,Organic,Orlando,2024/01/28,1.131620886,61205.9861,435.6514765,110.7002012,0,60659.63442,60656.88972,0,0,2.744695815
Category,Weekly,3,Organic,Orlando,2024/01/21,1.229012431,49390.11563,335.0769984,212.100002,0,48842.93863,48840.17215,0,0,2.766479115
Category,Weekly,2,Organic,Orlando,2024/01/14,1.238395666,43293.80439,329.1825722,156.5549984,0,42808.06681,42805.25677,0,0,2.810045715
Category,Weekly,1,Organic,Orlando,2024/01/07,1.208348653,51389.69345,380.3874142,141.8550004,0,50867.45103,50864.7499,0,0,2.701129214
Category,Weekly,52,Organic,Peoria/Springfield,2024/12/29,1.500917171,6406.306254,324.531796,577.2906034,0,5504.483855,5504.483855,0,0,0
Category,Weekly,51,Organic,Peoria/Springfield,2024/12/22,1.415730824,9319.731951,344.8449032,776.1131253,0,8198.773922,8198.773922,0,0,0
Category,Weekly,50,Organic,Peoria/Springfield,2024/12/15,1.441469465,10027.80335,126.797472,899.3561488,0,9001.649727,9001.649727,0,0,0
Category,Weekly,49,Organic,Peoria/Springfield,2024/12/08,1.414136651,9415.680445,338.5753667,806.1706435,0,8270.934434,8270.934434,0,0,0
Category,Weekly,48,Organic,Peoria/Springfield,2024/12/01,1.366755983,8009.427093,78.99883224,805.9268119,0,7124.501448,7124.501448,0,0,0
Category,Weekly,47,Organic,Peoria/Springfield,2024/11/24,1.503505288,8146.111606,235.6400241,932.0339702,4.1071496,6974.330462,6974.330462,0,0,0
Category,Weekly,46,Organic,Peoria/Springfield,2024/11/17,1.49351577,9321.413345,272.2818726,1037.871675,0,8011.259797,8011.259797,0,0,0
Category,Weekly,45,Organic,Peoria/Springfield,2024/11/10,1.441898728,9381.958859,90.39439154,1117.078286,0,8174.486181,8174.486181,0,0,0
Category,Weekly,44,Organic,Peoria/Springfield,2024/11/03,1.583823379,7094.569546,61.09967769,1024.395018,0,6009.07485,6009.07485,0,0,0
Category,Weekly,43,Organic,Peoria/Springfield,2024/10/27,1.557629278,7643.939165,33.75237596,1048.583999,0,6561.60279,6561.60279,0,0,0
Category,Weekly,42,Organic,Peoria/Springfield,2024/10/20,1.576486353,7285.991958,42.11956442,1137.342138,0,6106.530255,6106.530255,0,0,0
Category,Weekly,41,Organic,Peoria/Springfield,2024/10/13,1.542407267,8183.554767,27.45660971,1062.83072,0,7093.267438,7093.267438,0,0,0
Category,Weekly,40,Organic,Peoria/Springfield,2024/10/06,1.579071782,8132.398192,62.27371587,1183.196791,0,6886.927685,6886.927685,0,0,0
Category,Weekly,39,Organic,Peoria/Springfield,2024/09/29,1.573618065,8215.923269,31.95209478,1165.374072,0,7018.597101,7015.840851,2.75625,0,0
Category,Weekly,38,Organic,Peoria/Springfield,2024/09/22,1.63425121,7961.149647,159.5212385,1320.793011,0,6480.835398,6356.804148,124.03125,0,0
Category,Weekly,37,Organic,Peoria/Springfield,2024/09/15,1.628718872,8384.588331,335.3103214,1136.001631,0,6913.276378,6215.945128,697.33125,0,0
Category,Weekly,36,Organic,Peoria/Springfield,2024/09/08,1.625660742,9548.848305,156.3006396,1479.577914,0,7912.969752,6625.801002,1287.16875,0,0
